,comment
1125,Muita qualidade recomendo.
1126,"Otimo produto, atendeu nossas expectativas."
1127,Origem toppppppppppppppppp nada de mais.
1128,"Muito boa camera, ótima qualidade, a imagem fica nitida mesmo com as configurações de fábrica, super indico."
1129,"Top demais. Excelente resolução, além de muito bonita."
1130,"Muito bom, recomendo!."
1131,"Produto de excelente qualidade. O microfone é perfeito, limpo, nítido e funciona a 5 metros com muita qualidade."
1132,"A melhor câmera webcam que existe. Cumpre tudo o que promete com qualidade, balanço de branco, luz e tudo mais."
1133,"Câmera funciona perfeitamente, além da qualidade da imagem que compensa pelo preço também."
1134,Satisfeito com a compra. Recomendo.
1135,Bom imagem top de boa qualidade.
1136,"A qualidade do produto é show de bola, não tenho o que reclamar, fiz os teste com ela e gostei bastante, estou fazendo lives de jogos pelo twitch e faço vídeos pelo youtube. Procura lá phleo_cosplay."
1137,"Muito bom, fácil instalação e o microfone da câmera é excelente."
1138,Otimo produto! recomendo a todos.
1139,A câmera atendeu 100% minhas necessidades. A logitec sempre oferece produtos de qualidade e com custo benefício.
1140,"Produto da melhor qualidade, que atende minhas expectativas."
1141,Excelente qualidade de produto.
1142,"Excelente, perfeito, imagem mudou 100% para melhor comparando com a que eu tinha."
1143,Excelente câmera. Fácil de usar. Recomendo.
1144,Excelente resolução. Vale o preço.
1145,Produto muito bom gostei da webcam.
1146,Gostei da imagem! boa para reuniões on-line!!.
1147,Compensa cada centavo eu recomendo muito.
1148,"Responde ao ofertado, boa a câmera."
1149,Muito boa.
1150,Apesar de indicar que é full hd com 1080 pixels a imagem qualidade é muito baixa produto foi adquirido para criação de um podcast de oficina a webcam do laptop a qualidade é maior do que a própria câmera para tirar foto ou fazer conferência tá funciona mas para o podcast não.
1151,Produto com imagem de vídeo muito ruim!.
1152,Produto atende a espectativa.
1153,"Boa câmera,uso para trabalho e não tenho o que reclamar, atende bem ,a imagem é bem nítida!."
1154,"A imagem não é das melhores e o microfone que vem nela também não agradou muito, mas pelo valor , seria mais para quebrar um galho."
1155,"Um equipamento custo-beneficio para quem não precisa de uma camera profissional. Só a uso para reuniões e reconhecimento facial, o que ela atende bem; não diria que ela tem uma boa taxa de quadros para streaming, por exemplo;. A proteção da lente parece ser de acrílico e não vidro, então cuidado ao fazer uma limpeza para não danificar. Se quer apenas uma camera no desktop para utilidade ela serve bem ;). Quanto ao microfone não saberia opinar, pois uso esse recurso em um headset e desabilitei o mic da camera."
1156,"Custo beneficio excelente, boa imagem, simples de instalar, com pouca luz ou a noite com uma lâmpada de 10w a imagem não fica boa, mas pelo valor esta dentro do esperado."
1157,"Não é, e nunca foi 1080p no máximo 480p, mas pelo valor ok,. Acho que só faltou mesmo o anúncio dizer a real qualidade do produto. Mas ok o produto funciona e é oque importa."
1158,Muito rui essa não tem 1080p nunca no máximo tem 600.
1159,"Para quem quer qualidade na imagem, o produto não oferece."
1160,
1161,Ok obrigado.
1162,"Simplesmente, péssimo produto."
1163,Gostei da imagem e custo.
1164,Ótimo produto.
1165,"Quebra um galho. Serve para substituir a de melhor qualidade que deu defeito, enquanto não se pode comprar uma melhor."
1166,Da pro gasto.
1167,Muito bom recomendo.
1168,Ótimo produto!.
1169,Nota 10.
1170,Otimo produto.
1171,Pelo preço vai bem.
1172,"Não consegui baixar aplicativo para usar com outras funções, ex; fotos filmagens dentro de casa, ver como está o fundo da imagens antes de conectar com terceiros, etc, testei na internet e a imagem é escura e baixa qualidade."
1173,"Apesar de otimo preço, a qualidade da imagem esta longe de ser boa, igual daqueles celulares bem simplezinhos. Se for só p um quebra galho pode servir, mas se for parabuaar umas duas semana e só."
1174,"Poderiam ser mais honestos na descrição, pelo valor sei que não poderia esperar algo 100%, porém a imagem é extremamente ruim, a câmera fica solta dentro da carenagem, só não devolvi devido ao trabalho. !!!."
1175,Não é full hd.
1176,Satisfez minhas necessidades.
1177,Não é o mesmo produto. Enviamos uma câmera diferente do anúncio. Baixa qualidade da imagem e do material do produto.
1178,"É barato, mas não serve nem para uma vídeo chamada! qualidade de imagem muito ruim. É melhor gastar um pouco mais e comprar um produto melhor."
1179,"Ótimo produto, supriu as minhas necessidades."
1180,"Bom, mas não tem visão noturna."
1181,So funciona quando está com o dedo próximo a lente.
1182,"Eu não gostei muito não, fica falhando."
1183,Muito bom e barato.
1184,"O microfone tem som baixo, mesmo regulando o som de gravação do windows."
1185,"No começo parecia ok. Nenhuma imagem fantástica, apesar de eu ter minha dúvidas se de fato é full hd, mas supria a necessidade. Entretanto, com muito pouco uso e em pouco mais de 3 meses, começou a dar defeito. A filmagem fica piscando, com ruídos verdes,, cinzas e roxos aparecendo - parece até defeito de fita vhs!."
1186,"Surpreendente, imagem de qualidade pelo preço muito bom curti de mais."
1187,"A câmera tem qualidade de imagem fraca durante o dia, durante a noite é tenebrosa. Embora seja barata e não possa exigir muito, recomendo juntar um pouco mais de dinheiro e comprar uma logitech!. Essa mandei para o descarte!."
1188,"Custo benefício muito bom, funciona perfeitamente."
1189,"A imagem não é boa, fica borrada e o produto não é o mesmo da imagem. Comprei por já tinha 2 iguais funcionando bem. Essas outras 2 são maiores que a da foto e qualidade muito inferior. Parece imagem de camera analógica antiga."
1190,"Não gostei da imagem , eu tenho que ficar com uma ring ligth na cara pra poder sair a imagem clara , tirando que se vc for usar um fundo verde , esquece , não serve , se for usar só pra coisas básicas pode até servir , pra mim que faço lives não serviu."
1191,Ótima relação custo benefício.
1192,Custo benefício excelente. Boa imagem e som satisfatório.
1193,Vale o preço que eu paguei. Funciona perfeitamente mas com baixa qualidade de imagem e som.
1194,Comprei tentei instalar de todas as maneiras achei que fosse configuração mais não é. É muito ruim não tem resolução nenhuma.
1195,"Básica, mas atende minha necessidade."
1196,"Qualidade da imagem muito baixa, fica tudo escuro."
1197,Depois de alguns minutos em fucionamento a imagem fica azul.
1198,Razoável.
1199,Não vale a pena. Não funcionou. Felizmente consegui meu dinheiro de volta.
1200,Adorei.
1201,Bom produto. Exatamente como anunciado gostei uso rapido sem dor de cabeça.
1202,"Horrível, péssima qualidade de imagem."
1203,Qualidade do vídeo pessima.
1204,Bom para uso no trabalho e o básico do dia a dia.
1205,"Produto muitoooo ruim, a câmera não é full hd nem aqui e nem em lugar nenhum, não recomendo."
1206,Simples mas eficiente.
1207,"Péssima qualidade, acho que uma kodak dos anos 80 tinha mais resolução, não vale a pena nem por 1 real, sinto-me enganado."
1208,Ela nao tem configuracoes para mexer. Fica imagem ruim no munitor porem pro basico serve.
1209,Excelente produto recomendo a todos.
1210,"Aténdeu as expectativas, parabéns a todos os envolvidos até a próxima compra."
1211,Não funciona. Está com alta intermitência.
1212,"Fragil, estrsagou com 1 mes."
1213,"Conforme a expectativa na compra, resolvido."
1214,"Equivalente ao preço, ou seja, meia boca."
1215,"Cumpre o que promete, para meeting e calls ok, para outras finalidades não indico."
1216,"O produto parece usado, com marcas de arranhões 😕."
1217,Longe de ser full hd e veio toda riscada. Não compraria novamente!.
1218,"Lixo, não funciona, dinheiro jogado fora e nem consegui devolver. Não comprem essa porcaria."
1219,Produto de péssima qualidade não recomendo.
1220,Atende às minhas necessidades.
1221,"Não funcionou em nenhum dos navegadores que tenho instalado (chrome, firefox e edge). Chamei um técnico muito competente, que também não conseguiu fazer a webcam funcionar nos navegadores."
1222,"A imagem é boa, mas precisa de iluminação para reduzir a granulação, em meu computador ela apresenta ondulação na imagem se usar somente a iluminação da lâmpada, se desligar a lâmpada e deixar iluminação natural melhora. Pelo preço que paguei, valeu a pena."
1223,Excelente.
1224,"Ótima qualidade de imagem e som. Preço acessível, dada a qualidade. Compatível com windows 11."
1225,"Excelente, fácil de instalar e usar, a turma adorou ! :)."
1226,Gostei bastante da câmera. Parece pequena quando vc pega ela mas faz exatamente tudo o que promete. Recomendo a todos.
1227,Produto top.
1228,"Excelente câmera, para acessar o zoomeeting, gostei demais, capta bem o som das pessoas no ambiente!."
1229,"O zoom automático não funciona direito, dependendo da iluminação o brilho do video fica aumentando e diminuindo em uma frequência alta, ou seja na reunião parece que seu rosto fica piscando e chamando a atenção dos outros pra você, é constrangedor."
1230,Atendeu todas minhas expectativas.
1231,Boa.
1232,"Produto pelo custo não há de se esperar muito, mas da pra usar."
1233,"Câmera boa e com boa captação de áudio, porém, necessita de uma boa iluminação para atingir sua melhor performance."
1234,Atendeu as espectativas.
1235,"Bom produto, porém, abaixo das expectativas."
1236,"Vale mutio a pena pra uso basico no trabalho. 1 único cabo que capta audio e imagem. A câmera é bem satisfatório, tem angulo aberto bom pra usar em cima do monitor. A qualidade da imagem é satisfatório também pra trabalho e uso básico. O microfone é muito competente pra reuniões e uso basico. Me surpreendeu positivamente devido usar o msm cabo pras 2 funções. A construção da camera e cabo são de boa qualidade. Ponto contra é que o cabo apesar de bem construido é bem curto, se usar em cpu mt provavelmente precisará de extensor usb (foi meu caso)."
1237,Ótimo produto custo benefício.
1238,Maravilhosa. Cumpre o que diz no anúncio.
1239,Em relação ao custo o produto é muito bom. Realmente a qualidade da imagem não é das melhores mas se consegue usar a contento. Se você quer um produto para vídeo conferência e que não se importe muito com a imagem mas com o preço. Vale a pena comprar essa câmera.
1240,Tem me atendido. Veio dentro de minhas expectativas.
1241,Não sei se vale o preço.
1242,Atendeu perfeitamente.
1243,"O produto é bem acabado, porem a qualidade do som e da imagem sao horríveis, esta longe de ser hd, pelas especificações ele é melhor que câmeras da logitech (antigas), mas na prática nao vale o preço, que nao é caro mas também nao é barato, a imagem fica apagada e sem qualidade e o som precisa que esteja bem perto da camera para ter uma captação decente. Nao recomendo."
1244,"Regular pra ruim. Microfone razoável, mas imagem pior que a nativa do notebook."
1245,"É mais caro e o material melhor, porém você se sente como estar usando uma web cam chinesa de 30 reais."
1246,Apesar do preço. Eu esperava mais.
1247,"Qualidade muito ruim, decepcionado. Não compraria novamente. A resolução é de baixíssima qualidade, não correspondeu às expectativas."
1248,Boa vale a pena pelo preço ta ótima comecei dar aulas boa pra quem ta começando.
1249,Obrigado pelo carinho e atenção ao produto enviado.
1250,"À noite, sob luz artificial de led a imagem fica com muito ruído. Durante o dia se no fundo tolice uma janela ou porta aberta, o estouro de branco será inevitável. Mas demais ocasiões a imagem é ótima."
1251,Bom produto. Uso em reuniões e ajudou muito.
1252,Otimo.
1253,Qualidade baixa.
1254,"Nao é ruim, porem algumas vezes sinto um pouco de ""lag"" na imagem, e sem luz ela nao pega bem, fora isso pelo preço compensa muito."
1255,Bom. Mas esperava mais.
1256,A camera não tem controle de zoom e achei ela muito grande para uma webcam.
1257,Excelente o produto realmente recomendo.
1258,"Produto muito bom de confiança, funcionou corretamente dentro dos requisitos. Podem comprar sem medo!."
1259,Não é das melhores mais atende o que preciso alem do custo e beneficio ser bom.
1260,Ótimo atendeu as minhas necessidades.
1261,"A qualidade de imagem não é das melhores, mas pelo preço , tá valendo, em geral é um bom custo benefício."
1262,"A imagem é boa, mas não parece hd. Fiz um comparativo num site com a câmera da tela do meu notebook e a do notebook é melhor. Mas tá me atendendo muito bem. Queria só pra usar com o zoom, porque preciso de uma câmera independente da tela, e tô bem satisfeito. Pelo preço que paguei tá ótimo."
1263,Pelo preço está bom. Para quem for usar só para vídeo chamadas serve. Ser for para streaming não serve.
1264,"Muito boa nessa faixa de preço. Perfeita pra que faz videoconferência, captação de som excelente."
1265,"Para às minhas necessidades, a câmera caiu muito bem."
1266,Excelente imagem no windows 10 (não é olho de peixe).
1267,Gostei.
1268,Não consegui a resolução que queria.
1269,Otima qualidade de imagem.
1270,Camera muito boa! otimo custo beneficio.
1271,"100 reais jogados no lixo , para ela ser minimamente razoável. Vc tem que ter um poste de luz apontado para você. Caso contrario bem vindo aos anos 2000 câmera igual dos aparelhos celulares dos anos 2000 , fio curtíssimo."
1272,Eu achei muito ruim a imagem. Pessima.
1273,"Produto muito bom, ótima estrutura e qualidade, recomenso muito."
1274,Muito bom pelo preço.
1275,Muito boa!. Robusta e de qualidade.
1276,"Se usar com a luz de led fica numa qualidade razoávelmente boa, considerando o preço."
1277,"Um produto confiável, mas com uma imagem muito escura."
1278,"No windows 11 ela tem resolução hd (1280x720) apenas. O fundo da imagem fica oscilando, um pouco. A instalação é fácil (plug&play), no windows."
1279,"Honestamente achei que teria uma qualidade melhor de imagem, mas pelo custo, atendeu a minha necessidade."
1280,Muito boa relaçao custo benefício.
1281,"Não obtive um qualidade boa no imac, mas para câmera reserva vale a pena."
1282,Ótima câmera!! recomendo a compra!!.
1283,"Bom produto, pelo custo atende perfeitamente."
1284,"Funciona perfeitamente para vídeos chamadas, também tem uma boa qualidade para a gravação de vídeos simples, claro que isso vai depender da placa de vídeo em uso, excelente para chats ou lives, esta câmera oferece uma ótima qualidade de imagem. Recomendo."
1285,"Tentamos de todos os modos uma configuração pra chegar próximo do que o seu produto oferece mais sem chance alguma. Pedimos por favor a devolução do valor das 3 câmeras compradas,produto muito ruim!."
1286,"Achei um pouco fraca, não recomendo."
1287,Esperava que a qualidade da imagem fosse melhor. A imagem não fica boa em locais um pouco mais escuros.
1288,"Produto atendeu todas as minhas necessidades, excelente aquisição."
1289,Recomendo. Gostei bastante da qualidade da imagem. Vale o custo x benefício.
1290,Naõ presta tai pra trocar essa merda escrevu ningue fala nada olha keru meu dinheru devolta keru com prar otra mas naõ de mesda ai daum jeitu ta boa noite.
1291,"De todas as webcams 1080p da logitech, a c925e se sobressai em vários aspectos, a começar por ela ser a única a ter processamento interno em tempo real de compressão de vídeo h264, isso traz um alívio para a cpu do computador, especialmente para os gamers. Apesar dela usar 30 fps em full hd (1080p) ela pode atingir 60 fps em resoluções menores, assim como, vídeo sem compressão (yuyv/4:2:2), isso pode ser interessante para as pessoas que não usam a câmera em tela cheia e sim, com a tela reduzida num canto da tela. Além disso, a qualidade de imagem dela é excelente, ótima para ambientes com pouca luz e excepcional caso tenha um ambiente com algum tipo de iluminação. Algumas câmeras saturam as cores para tentar disfarçar algum defeito nativo dela, as cores da c925e é a mais neutra de todas que já avaliei, isso possibilita que você além de ter uma precisão nas cores, fazer um ""color grading"" com maior qualidade na pós-produção, além disso, não é preciso fazer de calibragem ou ajuste de corres (mesmo com equipamento para tanto), pois nos testes que realizei ela é muito precisa neste quesito, bastou ajustar a configuração do ""white balance"" para a temperatura da luz que eu uso e pronto, as cores se fizeram corretas de bate pronto. O microfone é simples e básico, prefira usar um outro microfone para garantir a qualidade da sua voz, ela não armazena as configurações, porém o obs é uma mão na roda quanto a isso, ou você pode criar um lut. Na dúvida, compre a c925e sem medo."
1292,"É um produto satisfatório, com boa imagem. Muito boa mesmo. Gostei bastante da definição e das cores. Uso para reuniões online. Não percebi diferença de imagem entre este e o c920s. A maior diferença ficou mesmo na tampa. A tampa desse c925e é interna, arrastada manualmente por um botão que fica em cima, enquanto do modelo inferior é uma tampa externa. Esse modelo também é maior. Quanto ao microfone, não testei a qualidade pq prefiro usar o headset. A logitech tem um software, o logi tune, que auxilia a configurar o tamanho da tela de captura e correções de cor e de brilho. Mas desinstalei e tenho usado apenas o obs studio com a habilitação da câmera virtual."
1293,Ótima.
1294,É mais ou menos.
1295,Ótima câmera.
1296,Excelente! a imagem é ótima.
1297,Excelente produto é bom custo benefício.
1298,Excelente.
1299,Muito bom. O produto não acompanha o tripé.
1300,"Plug in play, muito boa."
1301,"Otimo produto, recomendo."
1302,Original e lacrado.
1303,"Muito bom! ótimo pra usuários iniciantes e intermediários, que usam apenas ocasionalmente a webcam. Há possibilidades de ajustes no programa da logitech. A webcam falha um pouco apenas no foco automático, que não parece ser tão inteligente rsrsrs. Mas fora isso, a imagem é mto boa."
1304,Boa câmera pelo valor.
1305,Webcam excelente qualidade de imagem absurda ótima webcam.
1306,Excelente produto.
1307,Excelente produto.
1308,Muito bom.
1309,Ótimo produto! super recomendo!.
1310,"Ótima imagem, melhor que eu esperava."
1311,Exelente resolveu o problema estou satisfeito.
1312,Ótima imagem. Podem confiar.
1313,"Excelente webcam. Sinto que ela reproduz bem as cores do ambiente, incluindo a minha cor. Não é dessas webcams que empalidece tudo, que estoura os focos de luz no rosto. Recomendo."
1314,Gostei muito! otimo custo benefício.
1315,"Excelente câmera. Qualidade de imagem e som impecáveis e montagem plug and play, não precisa instalar nada adicional."
1316,Muito bom !.
1317,Superou as minhas expectativas!.
1318,Qualidade e som ótimos.
1319,Nao vou dar mais porque ate agora o microfone nao funcionou.
1320,Preciso de ajuda. E entrar com procedimento de devolução. Câmera apresentando problemas. =(.
1321,"Produto muito bom, imagem ótima. A opção de dar zoom funciona bem e de modo simples."
1322,O vídeo é bom e o áudio pode ser ouvido mesmo de longe e sem ruídos.
1323,Muito bom!. A imagem e muito boa.
1324,"Pelo preço tá muito bom, sinto que a resolução não é tão boa, mas atende muito bem, acho que uma câmera profissional é melhor pra lives, mas essa webcam para vídeo chamada é perfeita."
1325,Imagem muito boa!.
1326,"Excelente produto com uma resolução fantástica, fácil instalação."
1327,A câmera é ótima.
1328,"Funciona muito bem, aprovada aqui em casa."
1329,Gostei demais.
1330,"Excelente produto, muito satisfeito, super indico, custo benefício muito bom."
1331,Som e imagem sensacionais inclusive em ambiente com pouca luz.
1332,Muito boa e a janelinha que obstrui o sensor é bacana para segurança.
1333,"A qualidade de imagem é muito boa mesmo, porém ocorreu perda de imagem várias vezes na mesma reunião. O problema não ficou definido se é na câmera, mas esse problema não acontecia com a webcam antiga."
1334,"Excelente, ótima imagem e audio perfeito."
1335,"Ótima câmera, superior à que eu usava anteriormente (logitech c270) e mais sensível à luz; precisei diminuir a potência da iluminação do home office para a imagem não ficar ""lavada"". Qualidade de imagem e captação de som bem superiores e valeram a compra."
1336,Qualidade da imagem boa.
1337,Uma webcam com um bom custo benefício e uma boa qualidade. Recomendo.
1338,"A webcam logitech c925e é um ótimo custo benefício, recomendo para reuniões e atendimentos online."
1339,"Ótima qualidade, estou satisfeito com o produto."
1340,Otimo custo beneficio.
1341,"Quem reclama, não sabe configurar e usar, no negócio é excelente para o seu preço."
1342,"Ótima qualidade de imagem e captação de luz. O microfone é bom, mas pelo relato das pessoas que liguei e fiz o teste, o microfone do meu notebook é melhor."
1343,"Por enquanto, esta funcionando perfeitamente !."
1344,"Excelente. A melhor camera nessa faixa de preço, ja estou usando a alguns dias e não decepcionou de forma alguma. Pode ser utilizada para trabalho remoto e streaming com qualidade."
1345,"Qualidade de imagem excelente, microfone tambem. Excelente para reuniões."
1346,Excelente produto. Imagem de alta qualidade. Super simples de instalar e usar. Super satisfeita.
1347,Excelente imagem. A diferença para as câmeras mais simples você percebe quando dá um zoom na foto.
1348,"De modo geral é boa. Mas por ter uma lente mais aberta, poderia contar com uma forma de configurar uma abertura menor de acordo com a nossa necessidade. Não dá pra fazer isso."
1349,Webcam logitech que oferece alta qualidade de transmissão de vídeo.
1350,Bonzinho pelo preco ta justo xxxxxxxxxxxxxxxxx.
1351,"Excelente produto, recomendo a todos!. Produto com imagem muito nitida!."
1352,"Excelente qualidade full hd, imagens perfeitas, estáveis."
1353,"Excelente qualidade logitech, recomendo para quem quer uma webcam com um plus!."
1354,"Produto sensacional, imagem muito limpa!."
1355,Otima imagem e muito facil de conectar no computador.
1356,Produto maravilhoso! cumpre muito bem o que promete.
1357,Produto bom atende as necessidades para a qual foi criado.
1358,"Excelente produto, ótima qualidade em tudo."
1359,"Uso para dar aulas. Instalação ocorreu sem problemas, só pluguei e começou a funcionar. Meu monitor é bem fininho, também não tive problema para fixar a câmera nele. Gostei muito do dispositivo de privacidade (que posso tapar a imagem da câmera quando quiser). Além disso, achei a imagem muito boa, de uma maneira geral, superior a das pessoas com quem falo. Muito satisfeita."
1360,"Câmera sensacional, muita nitidez, com o tapa olho embutido e bem discreto, apoia bem em cima do monitor, recomendo! não tive problemas!."
1361,"Ótimo produto, nitidez da câmera."
1362,"Por enquanto nota 10. Super versátil. Pra quem busca um bom custo benefício que só grava até hd, recomendo."
1363,Nota 10! pode comprar sem medo.
1364,"Excelente, superou as expectativas!."
1365,Muito bom esse produto. Ótima qualidade.
1366,Excelente produto. Imagem e som de qualidade.
1367,"Até o momento, menos de 30 dias de uso, e está atendendo muito bem minhas necessidades."
1368,"Produto excelente, atendeu as expectativas."
1369,Uso pra reuniões do trabalho e acho essa webcam ótima.
1370,"Excelente a qualidade dessa câmera, muito superior as demais, nem parece que é apenas full hd, até sei microfone embutido é excelente."
1371,"Otima camera, talvez a melhor dentro do valor."
1372,"Testei e funcionou perfeitamente, qualidade de imagem muito boa."
1373,Excelente. Qualidade é maravilhosa. Eu até fiquei mais bonito nos meus vídeos kkkkkk. Recomendo demais o investimento. Valeu muito a pena.
1374,"Excelente equipamento, muito satisfeito pelo que se propoe."
1375,"Qualidade excelente, melhor do que eu esperava. Valeu muito apena."
1376,"Gostei, tem boa qualidade de imagem."
1377,"Equipamento incrível, qualidade atende muito bem para vídeo chamadas e até para gravação de aulas. Recomendo este produto!."
1378,"Tive ainda pouco tempo de uso mas a qualidade de imagem e som é bastante razoável, para instalar basta plugar e usar, não precisa instalar software nenhum. Uso no notebook (ligado à monitor e teclado) e quando desligado a webcam fica piscando incessantemente uma luz verde que é um saco e não consegui forma de desligar."
1379,"Excelente câmera, top top top!!!!! qualidade então, nem se fala."
1380,"Alta qualidade de imagem pelo preço que paguei, ta bacana."
1381,Achei muito bom o custo benéfico. Ela fica bem posicionada em cima do monitor e tem uma boa resolução. Só achei que as vezes o auto foco dela dá uma bugada mas pode ter a ver com o ambiente (notei que acontece mais ao escurecer com menos iluminação natural no meu ambiente. ).
1382,Muito boa essa web cam para o que eu uso superou muitas espectativas.
1383,"Perfeito!. Gostei muito da webcam, não tenho nada a reclamar. Muita qualidade na câmera e microfones muito bons também."
1384,É a segunda câmera que compro para o meu uso a melhor dentro do custo benefício.
1385,Produto muito bom. No win 10 foi só plugar e usar. Tem fechamento da camera.
1386,"Ótima, simplesmente espetacular!."
1387,"Boa definição, software ajuda a fazer zoom e centralizar a imagem, bom microfone, construção robusta, bom acabamento. Boa fixação, cobre um pouco a borda superior, mas sem atrapalhar. Sistema para cobrir a lente quando se deseja segurança de não ser visto por hackers. Compraria de novo."
1388,"Produto bom, atendeu às minhas expectativas. Audio e imagem bem claros."
1389,Essa câmera é maravilhosa de boa qualidade!!.
1390,Excelente esse produto. Atendeu todas as minhas necessidades.
1391,"Ótima, atendeu todas expectativas."
1392,"Excelente imagem e ângulo de captação. Funcionou excelentemente com o obs studio, com efeito de croma-key."
1393,Ótima imagem e som! aconselho 100%.
1394,"Gostei muito da qualidade da camera, realmente ela superou minhas expectativas. O microfone dela não é aquelas coisas mas já é melhor que o microfone que eu usava no notebook."
1395,O produto é muito bom. Ótimo custo benefício.
1396,"Imagem de boa qualidade e resolução, design moderno. Podia vir com cabo usb removível e usb-c. Falta de compatibilidade com algumas aplicações da logitech. Boa relação custo/benefício."
1397,"Qualidade da imagem muito boa. Estoura um pouco com a claridade da janela ao fundo. O som também é bom, melhor que o microfone do laptop."
1398,Atendeu as expectativas! produto de qualidade!.
1399,Produto atendeu demais!! qualidade sem igual.
1400,Gostei muito. Esperava menos.
1401,"Excelente produto,recomendo a todos do ml."
1402,Webcam com excelente qualidade de imagem.
1403,"Ótimo produto, qualidade muito boa."
1404,"Produto diferente do anunciado! vejam que tanto na descrição técnica do produto como nas perguntas que fiz, indaguei se era o 1178. Garantiu que era. Não é. Enviou o 1105 (960-001105). Eu fico pensando porque uma pessoa faz isso."
1405,Não gostei pq o canto do lado direito a imagem é embasada. Com 2 meses de uso o lado direito da web começou a ficar embasado. Fique no prejuizo.
1406,Câmera muito boa. Só tive problema para atualizar o firmware pois não sabia que haviam dois modelos dessa câmera e estava baixando o modelo errado. Do restante não tenho do que reclamar.
1407,"A câmera é muito boa, única coisa é que hoje em dia a logitech tem poucas opções de configuração. No mais, ótima câmera com ótima qualidade de imagem."
1408,Excelente.
1409,Bom.
1410,Produto de ótima qualidade revomendo.
1411,"A câmera é muito boa, ela dá uma qualidade a imagem de 100% até com pouco luz trabalha bem. Estou bem satisfeito."
1412,Ótimo produto.
1413,"Web cam muito boa, exige uma iluminação para gravações a noite."
1414,"Produto realmente condiz com a descrição. 4k e fps muito alto, melhor câmera que encontrei para hoje office e conferências."
1415,"Muito satisfeito, ótima qualidade!."
1416,"Nota máxima. Qualidade absurda de imagens, microfone não é bom, mas o objetivo aqui é imagem, então o microfone é só um adicional pra ter. Vem com uma bolsa de transporte e proteção de lente pra quando você quer garantir que não quer ser filmado. Os softwares da logitech são objetivos e sem bugs. Enfim nota máxima, vale o investimento se seu alvo é 4k ou hdr em imagens. Comprei para o trabalho e fazer lives e não me arrependo."
1417,Ótima webcam! recomendo!.
1418,Qualidade de vídeo e som excelentes.
1419,"""esse produto é exatamente o que eu precisava, funciona perfeitamente e tem ótimo custo-benefício!""."
1420,Melhor câmera do mercado!!.
1421,"Câmera excelente, com uma qualidade incrível de imagem. Comprei para gravar videoaulas e recomendo muito."
1422,Muito boa a câmera. Qualidade bem bacana. Recomendo muito!.
1423,"A câmera é boa, mas não aparece opção de 90 fps comod escrito, mesmo utilizando o próprio aplicativo deles."
1424,"Excelente. Estou usando a configuração de fábrica e está perfeito, nem precisei mexer ainda na imagem."
1425,"Otimo, atende a expectativa. Qualidade muito boa."
1426,Otimo produto.
1427,Muito bom!!!.
1428,Muito satisfeito com a mesma top de linha.
1429,"Excelente produto, só poderia ser um pouco mais barrato."
1430,Excelente otimo peoduro claro qualidade top.
1431,"Rapido o correio , loja é confiavel. =d."
1432,Me surpreendi com a câmera! qualidade demais! recomendo!.
1433,Valeu a pena o investimento. Excelente imagem.
1434,"Não é uma câmera dslr, mas é impressionante a qualidade dessa webcam. Estou extremamente satisfeito e dá pra usar bem em vídeos para o youtube."
1435,"Perfeito, alto nível, excelente qualidade e recursos!."
1436,A melhor do mercado sem dúvidas.
1437,Qualidade excepcional. Muito boa.
1438,"Câmera realmente excelente, sem palavras."
1439,Simplesmente top.
1440,"Excelente, produto atendeu as expectativas!."
1441,Muito bom produto e tudo conforme a descrição.
1442,"Excelente , atendeu minhas expectativas."
1443,"Produto excelente, cumpre o que propõe."
1444,Excelente. Super recomendo.
1445,Excelente ferramenta para live e gravação de aulas online.
1446,Produto espetacular! muito acima da expectativa.
1447,Qualidade excelente e muito facíl de instalar e usar.
1448,Ótimo produto a câmera funciona perfeitamente com o windows hello. A qualidade da imagem e do áudio e excelente.
1449,Produto de excelente qualidade. Recomendo a todos.
1450,"Essa câmera tem um problema grave! a imagem é tão boa, mas tão boa, que eu fico velho demais nas vídeo conferências. Preciso urgentemente saber como diminuir a quantidade da imagem dessa câmera, me assustei ao usar pela 1a vez. Estava acostumado com câmera de notebook e qualidade é bem inferior. Não quero um troço com uma qualidade tão boa assim. Por favor me ajudem a diminuir a qualidade da filmagem para eu ficar tão velho e enrugado nas filmagens. Obrigado."
1451,"Gostei muito da imagem!. Utilizo em reuniões de trabalho e a qualidade da câmera foi muito elogiada por todos. Pra quem quer fazer streams, também funciona muito bem, a qualidade da câmera é muito boa. Uma preocupação que eu tinha é se conseguiria prender no meu monitor porque ele é de borda fina. Acabou que a câmera tampa um pouquinho da tela, mas não de forma significativa ou que atrapalhe o uso. Achei significativo comentar porque foi uma preocupação que tive e que inclusive me fez desistir de outras câmeras. Pra quem está nessa dúvida, não me preocuparia muito. O tampão que vem da câmera é bem legal, traz uma boa segurança de privacidade e é bem bonitinho. Quanto ao microfone, é o que realmente deixa a desejar. Eu sequer consideraria que a câmera tem um microfone na hora de comprar, porque a qualidade dele é realmente muito baixa e acaba que mal dá pra quebrar um galho. No geral, estou bem satisfeito com a compra :)."
